session_id;game_id;player_id;start;end;lastControl
2568;2;4;2020-10-15 17:54:04;2020-10-15 18:00:26;2020-10-15 17:59:46
2569;2;12;2020-10-15 01:31:39;2020-10-15 01:41:04;2020-10-15 01:41:46
2570;2;18;2020-10-15 19:01:41;2020-10-15 19:04:11;2020-10-15 19:05:40
2571;2;19;2020-10-15 06:07:02;2020-10-15 06:16:28;2020-10-15 06:13:36
2572;2;21;2020-10-15 16:13:51;2020-10-15 16:16:33;2020-10-15 16:17:32
2573;2;22;2020-10-15 06:41:31;2020-10-15 06:41:50;2020-10-15 06:48:19
2574;2;29;2020-10-15 20:10:17;2020-10-15 20:18:19;2020-10-15 20:15:21
2575;2;34;2020-10-15 12:45:22;2020-10-15 12:56:02;2020-10-15 12:53:24
2576;2;36;2020-10-15 15:00:15;2020-10-15 15:07:24;2020-10-15 15:14:36
2577;2;44;2020-10-15 11:09:44;2020-10-15 11:15:00;2020-10-15 11:13:52
2578;2;45;2020-10-15 09:44:53;2020-10-15 09:47:18;2020-10-15 09:49:56
2579;2;47;2020-10-15 00:40:30;2020-10-15 00:49:31;2020-10-15 00:45:29
2580;2;48;2020-10-15 23:44:02;2020-10-15 23:54:23;2020-10-15 23:52:58
2581;2;50;2020-10-15 07:48:04;2020-10-15 07:50:59;2020-10-15 07:54:39
2582;2;51;2020-10-15 22:12:46;2020-10-15 22:17:29;2020-10-15 22:16:49
2583;2;58;2020-10-15 08:49:55;2020-10-15 08:58:25;2020-10-15 09:08:30
2584;2;72;2020-10-15 01:07:30;2020-10-15 01:12:40;2020-10-15 01:11:53
2585;2;73;2020-10-15 02:24:47;2020-10-15 02:28:07;2020-10-15 02:30:10
2586;2;78;2020-10-15 20:35:32;2020-10-15 20:40:42;2020-10-15 20:51:09
2587;2;4;2020-10-16 17:35:56;2020-10-16 17:46:31;2020-10-16 17:43:11
2588;2;12;2020-10-16 17:37:13;2020-10-16 17:46:49;2020-10-16 17:53:06
2589;2;18;2020-10-16 13:43:50;2020-10-16 13:53:06;2020-10-16 13:48:54
2590;2;19;2020-10-16 16:03:29;2020-10-16 16:10:32;2020-10-16 16:15:45
2591;2;21;2020-10-16 17:01:30;2020-10-16 17:12:29;2020-10-16 17:08:20
2592;2;29;2020-10-16 01:38:10;2020-10-16 01:44:34;2020-10-16 01:45:37
2593;2;31;2020-10-16 21:28:31;2020-10-16 21:29:44;2020-10-16 21:33:50
2594;2;34;2020-10-16 15:45:52;2020-10-16 15:48:14;2020-10-16 15:56:34
2595;2;36;2020-10-16 19:02:24;2020-10-16 19:18:11;2020-10-16 19:13:21
2596;2;41;2020-10-16 00:09:45;2020-10-16 00:17:59;2020-10-16 00:15:23
2597;2;45;2020-10-16 20:27:48;2020-10-16 20:32:49;2020-10-16 20:34:47
2598;2;47;2020-10-16 18:33:07;2020-10-16 18:38:27;2020-10-16 18:49:57
2599;2;48;2020-10-16 19:44:50;2020-10-16 19:45:22;2020-10-16 19:59:53
2600;2;50;2020-10-16 23:55:07;2020-10-16 23:58:04;2020-10-16 23:59:44
2601;2;51;2020-10-16 14:12:06;2020-10-16 14:20:47;2020-10-16 14:20:25
2602;2;54;2020-10-16 18:22:01;2020-10-16 18:24:39;2020-10-16 18:26:53
2603;2;58;2020-10-16 17:48:43;2020-10-16 17:53:30;2020-10-16 18:03:59
2604;2;65;2020-10-16 12:36:53;2020-10-16 12:40:30;2020-10-16 12:41:08
2605;2;72;2020-10-16 02:50:51;2020-10-16 02:57:35;2020-10-16 02:52:03
2606;2;73;2020-10-16 17:07:50;2020-10-16 17:17:18;2020-10-16 17:14:02
2607;2;78;2020-10-16 15:22:22;2020-10-16 15:29:09;2020-10-16 15:31:38
2608;2;83;2020-10-16 20:33:45;2020-10-16 20:34:14;2020-10-16 20:36:05
2609;2;4;2020-10-17 21:58:37;2020-10-17 22:06:03;2020-10-17 22:03:44
2610;2;5;2020-10-17 21:08:46;2020-10-17 21:18:41;2020-10-17 21:18:16
2611;2;12;2020-10-17 09:37:48;2020-10-17 09:38:55;2020-10-17 09:48:23
2612;2;18;2020-10-17 21:49:20;2020-10-17 21:52:07;2020-10-17 21:53:23
2613;2;19;2020-10-17 07:12:37;2020-10-17 07:31:35;2020-10-17 07:21:20
2614;2;21;2020-10-17 13:13:19;2020-10-17 13:24:03;2020-10-17 13:17:52
2615;2;29;2020-10-17 08:34:30;2020-10-17 08:43:53;2020-10-17 08:40:53
2616;2;31;2020-10-17 09:48:50;2020-10-17 09:53:37;2020-10-17 09:56:02
2617;2;34;2020-10-17 01:47:47;2020-10-17 01:56:09;2020-10-17 01:53:15
2618;2;36;2020-10-17 22:38:39;2020-10-17 22:45:46;2020-10-17 22:43:11
2619;2;45;2020-10-17 06:55:50;2020-10-17 07:03:44;2020-10-17 06:58:49
2620;2;47;2020-10-17 04:43:24;2020-10-17 04:56:14;2020-10-17 04:56:06
2621;2;48;2020-10-17 16:16:10;2020-10-17 16:25:01;2020-10-17 16:23:18
2622;2;49;2020-10-17 13:27:01;2020-10-17 13:31:14;2020-10-17 13:41:26
2623;2;50;2020-10-17 09:43:42;2020-10-17 09:51:09;2020-10-17 09:48:49
2624;2;51;2020-10-17 20:38:07;2020-10-17 20:48:25;2020-10-17 20:44:03
2625;2;54;2020-10-17 07:11:30;2020-10-17 07:14:30;2020-10-17 07:12:58
2626;2;58;2020-10-17 16:31:44;2020-10-17 16:45:47;2020-10-17 16:47:10
2627;2;65;2020-10-17 15:59:15;2020-10-17 16:03:18;2020-10-17 16:02:19
2628;2;73;2020-10-17 02:34:52;2020-10-17 02:37:28;2020-10-17 02:42:13
2629;2;78;2020-10-17 06:10:08;2020-10-17 06:16:06;2020-10-17 06:21:39
2630;2;84;2020-10-17 02:08:57;2020-10-17 02:09:16;2020-10-17 02:12:20
2631;2;85;2020-10-17 05:40:35;2020-10-17 05:40:49;2020-10-17 05:53:03
2632;2;58;2020-10-17 01:14:33;2020-10-17 01:23:22;2020-10-17 01:26:58
2633;2;4;2020-10-18 19:18:27;2020-10-18 19:23:27;2020-10-18 19:23:54
2634;2;5;2020-10-18 22:34:54;2020-10-18 22:40:34;2020-10-18 22:44:16
2635;2;12;2020-10-18 18:24:22;2020-10-18 18:28:44;2020-10-18 18:31:50
2636;2;14;2020-10-18 22:15:44;2020-10-18 22:25:59;2020-10-18 22:25:41
2637;2;18;2020-10-18 04:58:16;2020-10-18 05:04:26;2020-10-18 04:59:47
2638;2;19;2020-10-18 00:51:10;2020-10-18 00:59:38;2020-10-18 00:59:57
2639;2;21;2020-10-18 15:50:03;2020-10-18 15:58:37;2020-10-18 15:57:10
2640;2;29;2020-10-18 21:20:16;2020-10-18 21:23:26;2020-10-18 21:26:49
2641;2;34;2020-10-18 09:25:32;2020-10-18 09:34:48;2020-10-18 09:38:06
2642;2;36;2020-10-18 03:52:27;2020-10-18 04:02:36;2020-10-18 04:10:07
2643;2;47;2020-10-18 06:38:20;2020-10-18 06:46:02;2020-10-18 06:51:43
2644;2;48;2020-10-18 09:37:03;2020-10-18 09:43:19;2020-10-18 09:44:42
2645;2;49;2020-10-18 00:47:07;2020-10-18 00:58:16;2020-10-18 00:54:15
2646;2;50;2020-10-18 22:47:11;2020-10-18 22:52:06;2020-10-18 22:53:23
2647;2;51;2020-10-18 16:44:04;2020-10-18 16:44:15;2020-10-18 16:47:33
2648;2;54;2020-10-18 14:42:30;2020-10-18 14:48:47;2020-10-18 14:47:47
2649;2;58;2020-10-18 06:11:32;2020-10-18 06:35:24;2020-10-18 06:16:31
2650;2;61;2020-10-18 20:56:27;2020-10-18 21:00:36;2020-10-18 21:02:30
2651;2;65;2020-10-18 05:09:20;2020-10-18 05:17:43;2020-10-18 05:16:20
2652;2;77;2020-10-18 08:39:47;2020-10-18 08:46:03;2020-10-18 08:47:59
2653;2;78;2020-10-18 03:08:45;2020-10-18 03:18:59;2020-10-18 03:26:59
2654;2;85;2020-10-18 21:49:51;2020-10-18 21:57:30;2020-10-18 21:54:12
2655;2;86;2020-10-18 10:00:35;2020-10-18 10:01:47;2020-10-18 10:08:54
2656;2;87;2020-10-18 19:17:05;2020-10-18 19:17:35;2020-10-18 19:19:32
2657;2;34;2020-10-18 16:10:52;2020-10-18 16:19:28;2020-10-18 16:14:15
2658;2;47;2020-10-18 23:04:46;2020-10-18 23:09:17;2020-10-18 23:15:43
2659;2;54;2020-10-18 02:57:16;2020-10-18 03:04:17;2020-10-18 03:01:41
2660;2;85;2020-10-18 15:22:05;2020-10-18 15:34:22;2020-10-18 15:29:36
2661;2;4;2020-10-19 20:23:29;2020-10-19 20:27:18;2020-10-19 20:27:38
2662;2;5;2020-10-19 09:53:22;2020-10-19 09:57:19;2020-10-19 09:55:07
2663;2;12;2020-10-19 19:38:22;2020-10-19 19:49:33;2020-10-19 19:46:59
2664;2;13;2020-10-19 04:36:06;2020-10-19 04:42:49;2020-10-19 04:45:46
2665;2;14;2020-10-19 08:16:10;2020-10-19 08:26:18;2020-10-19 08:25:44
2666;2;18;2020-10-19 12:50:59;2020-10-19 12:53:04;2020-10-19 12:53:57
2667;2;19;2020-10-19 15:31:38;2020-10-19 15:36:23;2020-10-19 15:40:36
2668;2;21;2020-10-19 05:51:36;2020-10-19 05:59:24;2020-10-19 05:57:52
2669;2;29;2020-10-19 03:05:06;2020-10-19 03:12:08;2020-10-19 03:19:57
2670;2;34;2020-10-19 09:54:48;2020-10-19 10:03:31;2020-10-19 10:06:55
2671;2;36;2020-10-19 03:51:25;2020-10-19 03:59:30;2020-10-19 03:56:20
2672;2;45;2020-10-19 11:56:35;2020-10-19 12:01:37;2020-10-19 12:04:21
2673;2;47;2020-10-19 20:16:07;2020-10-19 20:23:55;2020-10-19 20:31:18
2674;2;48;2020-10-19 06:20:12;2020-10-19 06:29:36;2020-10-19 06:34:23
2675;2;49;2020-10-19 02:27:49;2020-10-19 02:33:51;2020-10-19 02:35:43
2676;2;50;2020-10-19 13:57:56;2020-10-19 14:05:28;2020-10-19 14:02:01
2677;2;51;2020-10-19 00:13:24;2020-10-19 00:17:45;2020-10-19 00:17:17
2678;2;54;2020-10-19 16:23:59;2020-10-19 16:29:14;2020-10-19 16:28:53
2679;2;61;2020-10-19 07:53:57;2020-10-19 07:58:13;2020-10-19 07:59:46
2680;2;77;2020-10-19 00:10:38;2020-10-19 00:21:33;2020-10-19 00:24:52
2681;2;85;2020-10-19 09:45:21;2020-10-19 09:52:51;2020-10-19 09:54:23
2682;2;87;2020-10-19 19:37:52;2020-10-19 19:37:57;2020-10-19 19:43:53
2683;2;88;2020-10-19 02:24:14;2020-10-19 02:25:11;2020-10-19 02:36:49
2684;2;4;2020-10-20 15:02:54;2020-10-20 15:06:16;2020-10-20 15:07:45
2685;2;5;2020-10-20 07:53:38;2020-10-20 08:06:54;2020-10-20 08:06:16
2686;2;12;2020-10-20 10:20:11;2020-10-20 10:26:55;2020-10-20 10:26:28
2687;2;13;2020-10-20 11:44:09;2020-10-20 11:56:26;2020-10-20 11:49:55
2688;2;16;2020-10-20 08:46:13;2020-10-20 08:52:02;2020-10-20 08:48:57
2689;2;18;2020-10-20 07:04:42;2020-10-20 07:08:14;2020-10-20 07:12:03
2690;2;19;2020-10-20 05:43:21;2020-10-20 05:52:57;2020-10-20 05:52:54
2691;2;29;2020-10-20 10:40:37;2020-10-20 10:46:28;2020-10-20 10:52:01
2692;2;32;2020-10-20 20:05:47;2020-10-20 20:09:16;2020-10-20 20:10:07
2693;2;34;2020-10-20 20:58:11;2020-10-20 21:05:58;2020-10-20 21:16:02
2694;2;45;2020-10-20 20:01:20;2020-10-20 20:08:22;2020-10-20 20:06:11
2695;2;47;2020-10-20 02:15:37;2020-10-20 02:25:25;2020-10-20 02:24:06
2696;2;48;2020-10-20 15:17:23;2020-10-20 15:24:10;2020-10-20 15:27:27
2697;2;49;2020-10-20 10:03:06;2020-10-20 10:07:02;2020-10-20 10:14:47
2698;2;50;2020-10-20 13:42:30;2020-10-20 13:54:50;2020-10-20 13:45:37
2699;2;54;2020-10-20 00:37:20;2020-10-20 00:43:38;2020-10-20 00:43:09
2700;2;58;2020-10-20 06:41:51;2020-10-20 06:48:51;2020-10-20 06:48:00
2701;2;61;2020-10-20 07:15:15;2020-10-20 07:16:21;2020-10-20 07:21:58
2702;2;77;2020-10-20 05:51:03;2020-10-20 05:59:24;2020-10-20 06:08:35
2703;2;85;2020-10-20 08:39:47;2020-10-20 08:48:22;2020-10-20 08:53:47
2704;2;87;2020-10-20 14:49:17;2020-10-20 14:50:48;2020-10-20 14:52:53
2705;2;5;2020-10-20 00:18:23;2020-10-20 00:31:53;2020-10-20 00:29:05
2706;2;29;2020-10-20 00:51:21;2020-10-20 01:04:26;2020-10-20 00:57:05
2707;2;48;2020-10-20 10:42:46;2020-10-20 10:54:18;2020-10-20 10:58:15
2708;2;2;2020-10-21 14:33:52;2020-10-21 14:38:14;2020-10-21 14:47:39
2709;2;4;2020-10-21 10:21:30;2020-10-21 10:31:25;2020-10-21 10:28:10
2710;2;5;2020-10-21 10:27:00;2020-10-21 10:27:46;2020-10-21 10:34:46
2711;2;12;2020-10-21 20:32:26;2020-10-21 20:36:00;2020-10-21 20:43:30
2712;2;13;2020-10-21 21:21:40;2020-10-21 21:32:08;2020-10-21 21:31:10
2713;2;16;2020-10-21 09:43:34;2020-10-21 09:47:18;2020-10-21 09:48:52
2714;2;19;2020-10-21 22:39:34;2020-10-21 22:48:24;2020-10-21 22:43:19
2715;2;26;2020-10-21 03:34:26;2020-10-21 03:41:53;2020-10-21 03:42:35
2716;2;29;2020-10-21 00:43:21;2020-10-21 00:53:14;2020-10-21 00:54:40
2717;2;32;2020-10-21 04:08:47;2020-10-21 04:14:14;2020-10-21 04:12:47
2718;2;34;2020-10-21 17:28:50;2020-10-21 17:36:13;2020-10-21 17:35:19
2719;2;36;2020-10-21 21:07:26;2020-10-21 21:23:21;2020-10-21 21:20:15
2720;2;45;2020-10-21 08:58:40;2020-10-21 09:04:10;2020-10-21 09:03:50
2721;2;47;2020-10-21 11:47:21;2020-10-21 11:55:44;2020-10-21 12:00:18
2722;2;48;2020-10-21 10:06:20;2020-10-21 10:12:58;2020-10-21 10:16:24
2723;2;50;2020-10-21 17:22:20;2020-10-21 17:22:35;2020-10-21 17:28:07
2724;2;51;2020-10-21 00:18:01;2020-10-21 00:29:51;2020-10-21 00:21:06
2725;2;54;2020-10-21 10:53:02;2020-10-21 11:00:14;2020-10-21 10:58:05
2726;2;58;2020-10-21 02:53:00;2020-10-21 03:03:36;2020-10-21 03:06:07
2727;2;77;2020-10-21 08:50:17;2020-10-21 08:51:41;2020-10-21 09:03:38
2728;2;85;2020-10-21 06:14:59;2020-10-21 06:24:45;2020-10-21 06:16:49
2729;2;89;2020-10-21 23:28:30;2020-10-21 23:29:25;2020-10-21 23:42:41
2730;2;12;2020-10-21 18:00:37;2020-10-21 18:09:24;2020-10-21 18:07:23
2731;2;2;2020-10-22 11:53:37;2020-10-22 12:03:39;2020-10-22 12:05:31
2732;2;4;2020-10-22 06:20:51;2020-10-22 06:27:51;2020-10-22 06:29:28
2733;2;5;2020-10-22 03:34:43;2020-10-22 03:45:53;2020-10-22 03:43:09
2734;2;12;2020-10-22 18:22:16;2020-10-22 18:31:04;2020-10-22 18:33:51
2735;2;13;2020-10-22 18:57:04;2020-10-22 19:06:44;2020-10-22 19:12:08
2736;2;16;2020-10-22 02:52:02;2020-10-22 02:58:01;2020-10-22 02:55:16
2737;2;18;2020-10-22 01:13:48;2020-10-22 01:15:42;2020-10-22 01:18:03
2738;2;19;2020-10-22 23:47:01;2020-10-22 23:55:36;2020-10-22 23:59:51
2739;2;26;2020-10-22 12:34:42;2020-10-22 12:39:33;2020-10-22 12:40:36
2740;2;29;2020-10-22 06:46:19;2020-10-22 07:02:25;2020-10-22 06:57:22
2741;2;32;2020-10-22 00:20:35;2020-10-22 00:27:53;2020-10-22 00:25:22
2742;2;34;2020-10-22 22:19:39;2020-10-22 22:31:40;2020-10-22 22:26:24
2743;2;36;2020-10-22 22:00:00;2020-10-22 22:08:20;2020-10-22 22:07:46
2744;2;47;2020-10-22 23:24:59;2020-10-22 23:31:07;2020-10-22 23:40:49
2745;2;48;2020-10-22 18:12:30;2020-10-22 18:16:15;2020-10-22 18:27:17
2746;2;49;2020-10-22 06:02:14;2020-10-22 06:07:48;2020-10-22 06:10:08
2747;2;50;2020-10-22 11:19:31;2020-10-22 11:26:45;2020-10-22 11:23:42
2748;2;51;2020-10-22 20:42:42;2020-10-22 20:51:26;2020-10-22 20:47:15
2749;2;54;2020-10-22 22:03:01;2020-10-22 22:09:35;2020-10-22 22:08:54
2750;2;58;2020-10-22 18:35:56;2020-10-22 18:46:45;2020-10-22 18:47:20
2751;2;77;2020-10-22 00:01:28;2020-10-22 00:11:17;2020-10-22 00:18:32
2752;2;85;2020-10-22 14:18:00;2020-10-22 14:21:58;2020-10-22 14:27:18
2753;2;89;2020-10-22 05:29:27;2020-10-22 05:30:06;2020-10-22 05:47:30
2754;2;85;2020-10-22 03:31:41;2020-10-22 03:36:34;2020-10-22 03:44:58
2755;2;2;2020-10-23 06:47:30;2020-10-23 06:48:22;2020-10-23 06:57:02
2756;2;5;2020-10-23 13:28:58;2020-10-23 13:36:19;2020-10-23 13:43:48
2757;2;12;2020-10-23 19:37:32;2020-10-23 19:39:35;2020-10-23 19:53:54
2758;2;13;2020-10-23 19:09:31;2020-10-23 19:21:10;2020-10-23 19:19:40
2759;2;16;2020-10-23 16:29:45;2020-10-23 16:33:32;2020-10-23 16:33:45
2760;2;19;2020-10-23 02:19:44;2020-10-23 02:29:37;2020-10-23 02:24:21
2761;2;26;2020-10-23 16:37:52;2020-10-23 16:40:30;2020-10-23 16:43:27
2762;2;29;2020-10-23 08:53:15;2020-10-23 09:05:41;2020-10-23 09:00:39
2763;2;34;2020-10-23 13:07:22;2020-10-23 13:14:37;2020-10-23 13:24:31
2764;2;36;2020-10-23 04:29:07;2020-10-23 04:40:46;2020-10-23 04:43:43
2765;2;47;2020-10-23 10:56:29;2020-10-23 11:05:16;2020-10-23 11:07:00
2766;2;48;2020-10-23 10:47:40;2020-10-23 10:53:39;2020-10-23 11:04:21
2767;2;50;2020-10-23 13:19:32;2020-10-23 13:31:15;2020-10-23 13:25:14
2768;2;51;2020-10-23 16:00:49;2020-10-23 16:11:45;2020-10-23 16:05:09
2769;2;54;2020-10-23 14:06:34;2020-10-23 14:08:14;2020-10-23 14:12:40
2770;2;58;2020-10-23 15:07:33;2020-10-23 15:17:20;2020-10-23 15:18:00
2771;2;85;2020-10-23 14:51:25;2020-10-23 14:55:21;2020-10-23 14:55:09
2772;2;87;2020-10-23 22:43:06;2020-10-23 22:44:06;2020-10-23 22:50:36
2773;2;89;2020-10-23 06:21:07;2020-10-23 06:22:00;2020-10-23 06:36:19
2774;2;5;2020-10-24 22:05:40;2020-10-24 22:08:51;2020-10-24 22:13:18
2775;2;12;2020-10-24 17:32:57;2020-10-24 17:40:48;2020-10-24 17:38:31
2776;2;13;2020-10-24 04:32:02;2020-10-24 04:45:39;2020-10-24 04:42:18
2777;2;15;2020-10-24 08:35:14;2020-10-24 08:42:27;2020-10-24 08:37:37
2778;2;16;2020-10-24 07:07:00;2020-10-24 07:11:11;2020-10-24 07:12:37
2779;2;18;2020-10-24 21:44:26;2020-10-24 21:52:27;2020-10-24 21:49:12
2780;2;19;2020-10-24 11:01:58;2020-10-24 11:11:06;2020-10-24 11:10:38
2781;2;26;2020-10-24 13:33:15;2020-10-24 13:34:15;2020-10-24 13:41:25
2782;2;29;2020-10-24 10:56:46;2020-10-24 11:05:17;2020-10-24 11:06:58
2783;2;32;2020-10-24 09:05:00;2020-10-24 09:07:33;2020-10-24 09:11:39
2784;2;34;2020-10-24 07:58:15;2020-10-24 08:06:04;2020-10-24 08:05:17
2785;2;36;2020-10-24 09:08:49;2020-10-24 09:23:50;2020-10-24 09:23:16
2786;2;47;2020-10-24 11:20:34;2020-10-24 11:27:23;2020-10-24 11:28:40
2787;2;48;2020-10-24 09:43:59;2020-10-24 09:50:58;2020-10-24 09:52:46
2788;2;50;2020-10-24 09:55:57;2020-10-24 10:00:33;2020-10-24 09:59:12
2789;2;51;2020-10-24 04:41:54;2020-10-24 04:46:39;2020-10-24 04:47:56
2790;2;54;2020-10-24 15:14:08;2020-10-24 15:14:21;2020-10-24 15:19:01
2791;2;58;2020-10-24 06:35:54;2020-10-24 06:42:50;2020-10-24 06:50:49
2792;2;85;2020-10-24 14:41:01;2020-10-24 14:42:28;2020-10-24 14:51:33
2793;2;87;2020-10-24 21:03:02;2020-10-24 21:08:14;2020-10-24 21:07:08
2794;2;34;2020-10-24 13:09:23;2020-10-24 13:19:00;2020-10-24 13:19:12
2795;2;2;2020-10-25 21:59:08;2020-10-25 22:03:36;2020-10-25 22:08:16
2796;2;4;2020-10-25 16:05:08;2020-10-25 16:13:04;2020-10-25 16:10:05
2797;2;5;2020-10-25 11:17:56;2020-10-25 11:22:01;2020-10-25 11:28:44
2798;2;9;2020-10-25 18:00:56;2020-10-25 18:08:19;2020-10-25 18:06:47
2799;2;12;2020-10-25 00:07:25;2020-10-25 00:07:47;2020-10-25 00:20:02
2800;2;13;2020-10-25 18:01:46;2020-10-25 18:17:10;2020-10-25 18:11:43
2801;2;15;2020-10-25 12:31:46;2020-10-25 12:33:02;2020-10-25 12:35:20
2802;2;16;2020-10-25 01:00:59;2020-10-25 01:03:44;2020-10-25 01:01:48
2803;2;18;2020-10-25 07:06:16;2020-10-25 07:09:08;2020-10-25 07:12:50
2804;2;19;2020-10-25 09:33:51;2020-10-25 09:44:41;2020-10-25 09:38:05
2805;2;26;2020-10-25 20:46:55;2020-10-25 20:50:18;2020-10-25 20:53:39
2806;2;29;2020-10-25 02:08:25;2020-10-25 02:17:53;2020-10-25 02:09:56
2807;2;32;2020-10-25 11:34:56;2020-10-25 11:42:08;2020-10-25 11:41:56
2808;2;34;2020-10-25 12:41:21;2020-10-25 12:46:36;2020-10-25 12:52:32
2809;2;36;2020-10-25 16:26:18;2020-10-25 16:38:48;2020-10-25 16:36:07
2810;2;41;2020-10-25 00:25:21;2020-10-25 00:32:55;2020-10-25 00:30:12
2811;2;47;2020-10-25 10:59:07;2020-10-25 11:10:18;2020-10-25 11:15:55
2812;2;48;2020-10-25 19:18:34;2020-10-25 19:19:41;2020-10-25 19:29:08
2813;2;50;2020-10-25 04:15:13;2020-10-25 04:21:16;2020-10-25 04:22:07
2814;2;51;2020-10-25 05:50:11;2020-10-25 05:52:25;2020-10-25 05:53:01
2815;2;54;2020-10-25 19:20:44;2020-10-25 19:25:06;2020-10-25 19:26:33
2816;2;58;2020-10-25 22:31:32;2020-10-25 22:37:04;2020-10-25 22:44:33
2817;2;77;2020-10-25 21:31:55;2020-10-25 21:37:57;2020-10-25 21:43:47
2818;2;85;2020-10-25 06:34:40;2020-10-25 06:46:52;2020-10-25 06:45:22
2819;2;87;2020-10-25 04:15:05;2020-10-25 04:17:30;2020-10-25 04:16:25
2820;2;5;2020-10-25 06:48:27;2020-10-25 06:52:45;2020-10-25 06:57:24
2821;2;41;2020-10-25 03:10:06;2020-10-25 03:12:59;2020-10-25 03:17:33
2822;2;2;2020-10-26 05:02:06;2020-10-26 05:09:10;2020-10-26 05:15:54
2823;2;4;2020-10-26 16:15:21;2020-10-26 16:16:08;2020-10-26 16:20:12
2824;2;5;2020-10-26 00:54:37;2020-10-26 00:58:10;2020-10-26 01:02:34
2825;2;9;2020-10-26 23:03:30;2020-10-26 23:18:03;2020-10-26 23:09:53
2826;2;12;2020-10-26 18:32:07;2020-10-26 18:41:24;2020-10-26 18:35:49
2827;2;13;2020-10-26 22:40:36;2020-10-26 22:48:13;2020-10-26 22:47:40
2828;2;15;2020-10-26 02:58:15;2020-10-26 02:58:58;2020-10-26 03:04:22
2829;2;18;2020-10-26 16:51:31;2020-10-26 16:54:17;2020-10-26 16:55:25
2830;2;19;2020-10-26 15:37:59;2020-10-26 15:44:30;2020-10-26 15:40:26
2831;2;26;2020-10-26 00:57:23;2020-10-26 01:02:57;2020-10-26 01:02:18
2832;2;32;2020-10-26 05:00:11;2020-10-26 05:07:31;2020-10-26 05:06:49
2833;2;34;2020-10-26 08:12:44;2020-10-26 08:16:30;2020-10-26 08:28:18
2834;2;36;2020-10-26 20:36:12;2020-10-26 20:47:57;2020-10-26 20:43:49
2835;2;41;2020-10-26 09:44:03;2020-10-26 09:45:50;2020-10-26 09:50:17
2836;2;47;2020-10-26 08:28:39;2020-10-26 08:41:36;2020-10-26 08:42:44
2837;2;48;2020-10-26 19:13:29;2020-10-26 19:20:02;2020-10-26 19:25:02
2838;2;51;2020-10-26 01:17:05;2020-10-26 01:19:46;2020-10-26 01:19:55
2839;2;54;2020-10-26 19:09:15;2020-10-26 19:16:40;2020-10-26 19:12:01
2840;2;58;2020-10-26 05:49:04;2020-10-26 05:54:16;2020-10-26 06:02:13
2841;2;77;2020-10-26 01:56:49;2020-10-26 02:07:11;2020-10-26 02:04:53
2842;2;85;2020-10-26 21:50:14;2020-10-26 21:51:11;2020-10-26 22:01:34
2843;2;90;2020-10-26 11:55:19;2020-10-26 11:56:36;2020-10-26 12:02:57
2844;2;91;2020-10-26 14:55:31;2020-10-26 14:56:10;2020-10-26 14:58:36
2845;2;92;2020-10-26 10:04:06;2020-10-26 10:05:03;2020-10-26 10:05:54
2846;2;32;2020-10-26 04:04:28;2020-10-26 04:12:02;2020-10-26 04:10:17
2847;2;36;2020-10-26 00:59:10;2020-10-26 01:04:43;2020-10-26 01:10:12
2848;2;4;2020-10-27 17:15:07;2020-10-27 17:23:34;2020-10-27 17:20:20
2849;2;5;2020-10-27 12:48:07;2020-10-27 12:58:32;2020-10-27 13:02:34
2850;2;9;2020-10-27 20:22:05;2020-10-27 20:34:14;2020-10-27 20:26:03
2851;2;12;2020-10-27 23:41:32;2020-10-27 23:54:36;2020-10-27 23:54:04
2852;2;13;2020-10-27 08:42:14;2020-10-27 08:52:11;2020-10-27 08:52:24
2853;2;14;2020-10-27 22:26:06;2020-10-27 22:33:13;2020-10-27 22:39:30
2854;2;15;2020-10-27 14:01:28;2020-10-27 14:05:42;2020-10-27 14:08:33
2855;2;18;2020-10-27 08:09:59;2020-10-27 08:12:56;2020-10-27 08:18:19
2856;2;19;2020-10-27 10:17:55;2020-10-27 10:24:05;2020-10-27 10:28:03
2857;2;26;2020-10-27 07:07:49;2020-10-27 07:13:30;2020-10-27 07:13:07
2858;2;29;2020-10-27 08:59:20;2020-10-27 09:11:42;2020-10-27 09:07:49
2859;2;34;2020-10-27 22:43:25;2020-10-27 22:50:27;2020-10-27 22:54:18
2860;2;36;2020-10-27 22:43:03;2020-10-27 22:46:11;2020-10-27 22:50:09
2861;2;41;2020-10-27 20:10:21;2020-10-27 20:18:50;2020-10-27 20:18:41
2862;2;47;2020-10-27 00:29:57;2020-10-27 00:40:28;2020-10-27 00:40:11
2863;2;48;2020-10-27 20:13:52;2020-10-27 20:28:35;2020-10-27 20:19:08
2864;2;51;2020-10-27 05:02:14;2020-10-27 05:15:06;2020-10-27 05:04:17
2865;2;54;2020-10-27 03:18:20;2020-10-27 03:24:18;2020-10-27 03:23:38
2866;2;58;2020-10-27 03:48:01;2020-10-27 03:59:18;2020-10-27 04:03:38
2867;2;77;2020-10-27 18:29:48;2020-10-27 18:33:27;2020-10-27 18:42:13
2868;2;78;2020-10-27 16:59:08;2020-10-27 17:05:11;2020-10-27 17:08:27
2869;2;85;2020-10-27 19:08:46;2020-10-27 19:16:52;2020-10-27 19:19:29
2870;2;87;2020-10-27 14:53:40;2020-10-27 14:55:53;2020-10-27 14:56:30
